day,survival,length_cm,weight_g,f_value,n_fish,v_stock
229.95991983967937,0.9660941478502818,36.48360671496291,485.61634560629966,225.37587290417008,9550.496178683901,2.152451412938825e6
230.8617234468938,0.9659634726106202,36.56828257432774,489.0054424215284,231.0752482285622,9548.77379963241,2.20648527602845e6
231.7635270541082,0.9658328150462735,36.65265353995005,492.3979828290346,236.84545074080572,9547.051731202433,2.2611757705224296e6
232.66533066132266,0.9657021751548509,36.736720709665704,495.7938777943758,242.68428327343184,9545.329973337955,2.316501563187928e6
233.56713426853707,0.9655715529339619,36.82048517735755,499.19303876881554,248.5894512764019,9543.608525982963,2.3724404066708954e6
234.4689378757515,0.9654409483812164,36.90394803296968,502.59537769054026,254.5585678802799,9541.887389081461,2.4289691886394797e6
235.37074148296594,0.9653103614942246,36.98711036252161,506.00080698580473,260.5891593338246,9540.166562577459,2.4860639844467235e6
236.27254509018036,0.9651797922705968,37.069973248122416,509.4092395700092,266.67867078976514,9538.44604641498,2.5437001130578374e6
237.17434869739478,0.9650492407079442,37.15253776798478,512.8205888487076,272.8244724098975,9536.725840538054,2.601852195962631e6
238.07615230460922,0.9649187068038776,37.234804996439095,516.2347687185511,279.0238657582775,9535.005944890723,2.660494218771567e6
238.97795591182364,0.9647881905560087,37.316776003947325,519.6516935681608,285.27409044916146,9533.28635941704,2.7195995951740937e6
239.8797595190381,0.9646576919619492,37.39845185711708,523.071278278945,291.57233101458775,9531.567084061067,2.7791412329216027e6
240.7815631262525,0.9645272110193113,37.47983361871536,526.4934382258419,297.9157239549415,9529.848118766875,2.8390916014830708e6
241.68336673346693,0.9643967477257073,37.560922347682464,529.9180892780097,304.301364934774,9528.129463478544,2.8994228010117575e6
242.58517034068137,0.9642663020787501,37.64171909914576,533.3451477994506,310.72631608527934,9526.411118140171,2.960106632253542e6
243.4869739478958,0.9641358740760527,37.72222492443338,536.7745306495748,317.18761337441475,9524.693082695856,3.0211146670240955e6
244.3887775551102,0.9640054637152287,37.802440871087924,540.2061551837073,323.68227400555406,9522.97535708971,3.0824183188816505e6
245.29058116232466,0.9638750709938916,37.882367982880126,543.6399392535369,330.20730380580926,9521.257941265858,3.143988913625049e6
246.19238476953907,0.9637446959096555,37.96200729982233,547.0758012075038,336.75970456575044,9519.54083516843,3.2057977592529175e6
247.0941883767535,0.9636143384601349,38.041359858182155,550.5136598911388,343.3364812932165,9517.824038741566,3.26781621502952e6
247.99599198396794,0.9634839986429443,38.120426690495876,553.9534346473414,349.9346493451029,9516.107551929426,3.3300157593147093e6
248.89779559118236,0.963353676455699,38.199208825581906,557.3950453166059,356.55124140259693,9514.391374676168,3.3923680558309485e6
