t,ymin_case,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
313.9,ymin_positive,no_fallow,109750.77536439097,109085.54557736203,197.23912992447552,0.0,8.729536824836824,14.943225421556445,-6.213688596719621
315.725,ymin_positive,no_fallow,109766.63591848024,109101.45143540879,196.74661359618943,0.0,8.642317463633752,14.945404306220384,-6.303086842586632
317.55,ymin_positive,no_fallow,109781.61440377637,109117.22366477991,197.6536994294076,0.0,8.642317463633752,14.947564885586292,-6.30524742195254
319.375,ymin_positive,no_fallow,109796.5928890725,109132.99589415106,198.56078526262579,0.0,8.642317463633752,14.949725464952202,-6.30740800131845
321.2,ymin_positive,no_fallow,109811.2604180891,109149.39555315246,199.07423567254764,0.0,9.139595350646005,14.95197199358253,-5.812376642936526
323.025,ymin_positive,no_fallow,109825.78912733807,109166.0753146674,199.41195598278367,0.0,9.139595350646005,14.954256892420194,-5.814661541774189
324.85,ymin_positive,no_fallow,109840.14341206121,109182.85346411171,199.7608796907877,0.0,9.382195724511655,14.956555269056402,-5.5743595445447465
326.675,ymin_positive,no_fallow,109853.88721094398,109199.97597130896,200.14901529097963,0.0,9.382195724511655,14.95890081798753,-5.576705093475875
328.5,ymin_positive,no_fallow,109867.63100982676,109217.09847850619,200.5371508911716,0.0,9.382195724511655,14.961246366918658,-5.579050642407003
330.325,ymin_positive,no_fallow,109880.60002036042,109236.00256142841,201.71968068111318,0.0,10.678469101779791,14.963835967318962,-4.285366865539171
332.15,ymin_positive,no_fallow,109893.31500192717,109255.49076753916,203.16266758244808,0.0,10.678469101779791,14.966505584594406,-4.288036482814615
333.975,ymin_positive,no_fallow,109905.73165926852,109275.3586521417,204.64008467044258,0.0,11.411142308096275,14.969227212622153,-3.5580849045258773
335.8,ymin_positive,no_fallow,109917.39602073713,109296.18398685398,206.20432570740454,0.0,11.411142308096275,14.972079998199177,-3.560937690102902
337.625,ymin_positive,no_fallow,109929.06038220575,109317.00932156625,207.76856674436647,0.0,11.411142308096275,14.9749327837762,-3.563790475679925
339.45,ymin_positive,no_fallow,109939.8181119677,109337.131050404,208.89720386197314,0.0,10.937982691357107,14.97768918498685,-4.039706493629744
341.275,ymin_positive,no_fallow,109950.36978906908,109357.09286881573,209.92684008881724,0.0,10.937982691357107,14.98042368065969,-4.042440989302584
343.1,ymin_positive,no_fallow,109960.37398290752,109379.49183858644,211.6431436434847,0.0,14.801177604800857,14.983492032683076,-0.1823144278822184
344.925,ymin_positive,no_fallow,109969.34186914114,109406.5039877152,214.65921035438896,0.0,14.801177604800857,14.987192327084276,-0.18601472228341898
346.75,ymin_positive,no_fallow,109978.30975537475,109433.51613684396,217.67527706529322,0.0,14.801177604800857,14.990892621485475,-0.18971501668461777
348.575,ymin_positive,no_fallow,109986.03838427954,109462.25402067935,220.78364182376527,0.0,15.87996989680773,14.994829317901283,0.8851405789064462
350.4,ymin_positive,no_fallow,109993.59246989858,109491.23496574102,223.90500630724688,0.0,15.87996989680773,14.998799310375485,0.8811705864322441
352.225,ymin_positive,no_fallow,110000.48526529883,109519.9056048064,226.87576777515264,0.0,15.462621856953737,15.00272679517896,0.4598950617747768
354.05,ymin_positive,no_fallow,110006.41618401722,109548.12488969533,229.62747031131147,0.0,15.462621856953737,15.006592450643199,0.4560294063105381
355.875,ymin_positive,no_fallow,110012.3471027356,109576.34417458427,232.37917284747033,0.0,15.462621856953737,15.010458106107436,0.4521637508463012
357.7,ymin_positive,no_fallow,110016.45448198948,109615.17796621274,237.24616653790318,0.0,21.661432570007474,15.015777803590789,6.645654766416685
359.525,ymin_positive,no_fallow,110020.44189154175,109654.71008065299,242.25232412006454,0.0,21.661432570007474,15.021193161733288,6.640239408274185
361.35,ymin_positive,no_fallow,110023.63971440129,109699.27285210261,248.11919786547236,0.0,27.537181924848408,15.027297650972963,12.509884273875445
363.175,ymin_positive,no_fallow,110025.94405758222,109749.52820911547,254.96003990086913,0.0,27.537181924848408,15.034181946454176,12.502999978394232
