t,scenario,fallow,V,Vtilde,tau_star,d_star,Vtilde_prime,delta_Vtilde,stocking_resid
160.6,medium_risk,no_fallow,91735.93356255996,91666.8974691921,271.41095580669315,0.0,-2.004371636989604,12.557109242355084,-14.561480879344689
162.425,medium_risk,no_fallow,91736.53944356398,91663.31475640235,270.2378089502213,0.0,-1.633199565837075,12.556618459781145,-14.18981802561822
164.25,medium_risk,no_fallow,91737.91588003482,91660.33416719471,269.04475616887987,0.0,-1.633199565837075,12.55621015988969,-14.189409725726764
166.075,medium_risk,no_fallow,91739.29231650567,91657.35357798706,267.85170338753846,0.0,-1.633199565837075,12.555801859998228,-14.189001425835302
167.9,medium_risk,no_fallow,91741.41622539883,91654.75025096328,266.7148213074516,0.0,-1.3111949621097807,12.555445239857985,-13.866640201967765
169.725,medium_risk,no_fallow,91743.95699391213,91652.35732015742,265.60926519537213,0.0,-1.3111949621097807,12.555117441117456,-13.866312403227237
171.55,medium_risk,no_fallow,91746.68612761515,91650.34337382807,264.4728901483627,0.0,-0.10971775676162857,12.554841558058643,-12.664559314820272
173.375,medium_risk,no_fallow,91750.31672329757,91650.14313892198,263.1890244841885,0.0,-0.10971775676162857,12.554814128619451,-12.66453188538108
175.2,medium_risk,no_fallow,91753.94731897999,91649.9429040159,261.90515882001426,0.0,-0.10971775676162857,12.554786699180262,-12.664504455941891
177.025,medium_risk,no_fallow,91758.04479806001,91649.29697849225,260.73024113530323,0.0,-0.45675875673876637,12.554698216231817,-13.011456972970583
178.85,medium_risk,no_fallow,91762.33885962324,91648.4633937612,259.60119628405045,0.0,-0.45675875673876637,12.554584026542631,-13.011342783281398
180.675,medium_risk,no_fallow,91766.85013670828,91647.84980288694,258.4704894596184,0.0,0.057141817151648504,12.554499972998212,-12.497358155846563
182.5,medium_risk,no_fallow,91772.07022233815,91647.95408670323,257.33435935428594,0.0,0.057141817151648504,12.5545142584525,-12.49737244130085
184.325,medium_risk,no_fallow,91777.29030796803,91648.05837051953,256.19822924895345,0.0,0.057141817151648504,12.554528543906788,-12.497386726755138
186.15,medium_risk,no_fallow,91783.15914797834,91649.4367989277,254.96237442751593,0.0,0.9692559306347119,12.554717369716125,-11.585461439081413
187.975,medium_risk,no_fallow,91789.2267998149,91651.2056910011,253.6959588059817,0.0,0.9692559306347119,12.554959683698783,-11.58570375306407
189.8,medium_risk,no_fallow,91795.46490597361,91652.85955853158,252.46280952435382,0.0,0.7565393101258517,12.555186240894738,-11.798646930768886
191.625,medium_risk,no_fallow,91802.10784114736,91654.24024277255,251.30866780000363,0.0,0.7565393101258517,12.555375375722269,-11.798836065596417
193.45,medium_risk,no_fallow,91808.75077632112,91655.62092701353,250.15452607565348,0.0,0.7565393101258517,12.5555645105498,-11.799025200423948
195.275,medium_risk,no_fallow,91816.00666679506,91657.59782075645,248.9954876855584,0.0,1.151493059111883,12.555835317911844,-11.40434225879996
197.1,medium_risk,no_fallow,91823.390637481,91659.69929558934,247.83542611157637,0.0,1.151493059111883,12.556123191176622,-11.404630132064739
198.925,medium_risk,no_fallow,91830.99604979115,91662.05114380548,246.67111044737837,0.0,1.5346814208465838,12.556445362165135,-11.021763941318552
200.75,medium_risk,no_fallow,91838.9985298413,91664.85193739852,245.49916675934494,0.0,1.5346814208465838,12.556829032520346,-11.022147611673763
202.575,medium_risk,no_fallow,91847.00100989144,91667.65273099157,244.32722307131152,0.0,1.5346814208465838,12.557212702875558,-11.022531282028975
204.4,medium_risk,no_fallow,91855.56999989157,91670.94308442618,243.1555291259106,0.0,1.8364648848272878,12.557663436222766,-10.721198551395478
206.225,medium_risk,no_fallow,91864.20980363544,91674.29463284099,241.9838663983387,0.0,1.8364648848272878,12.558122552443972,-10.721657667616684
208.05,medium_risk,no_fallow,91873.06555132572,91677.87830318515,240.80987275230427,0.0,2.139476589538188,12.558613466189747,-10.41913687665156
209.875,medium_risk,no_fallow,91882.21980976543,91681.78284796106,239.6326569542775,0.0,2.139476589538188,12.559148335337133,-10.419671745798944
211.7,medium_risk,no_fallow,91891.37406820516,91685.68739273696,238.45544115625074,0.0,2.139476589538188,12.559683204484516,-10.420206614946327
213.525,medium_risk,no_fallow,91901.03812049604,91690.05845700474,237.27555075115333,0.0,2.408383039212807,12.56028198041161,-10.151898941198802
215.35,medium_risk,no_fallow,91910.7286555844,91694.4537560513,236.0955214054289,0.0,2.408383039212807,12.560884076171412,-10.152501036958604
217.175,medium_risk,no_fallow,91920.62825190657,91699.07969730387,234.9118770992009,0.0,2.6708631050569607,12.561517766753957,-9.890654661696995
219.0,medium_risk,no_fallow,91930.75299109593,91703.9540224706,233.72433975858448,0.0,2.6708631050569607,12.562185482530221,-9.89132237747326
220.825,medium_risk,no_fallow,91940.88298060965,91708.83345707043,232.53674352126828,0.0,2.8976379442099023,12.562853898228829,-9.665215954018926
222.65,medium_risk,no_fallow,91951.43299607177,91714.12164631861,231.34443554796968,0.0,2.8976379442099023,12.56357830771488,-9.665940363504978
224.475,medium_risk,no_fallow,91961.9830115339,91719.4098355668,230.1521275746711,0.0,2.8976379442099023,12.564302717200933,-9.66666477299103
226.3,medium_risk,no_fallow,91972.78941829776,91724.3396968168,229.0477691339085,0.0,2.5361862897504914,12.564978040659836,-10.028791750909345
228.125,medium_risk,no_fallow,91983.8114268381,91728.96823679558,228.01736825459662,0.0,2.5361862897504914,12.565612087232273,-10.029425797481782
229.95,medium_risk,no_fallow,91994.8599136286,91733.71955819611,226.9747592788416,0.0,3.444432423173443,12.566262953177551,-9.121830530004107
231.775,medium_risk,no_fallow,92006.2393785461,91740.00564736841,225.7795490975471,0.0,3.444432423173443,12.567124061283346,-9.122691638109902
233.6,medium_risk,no_fallow,92017.6188434636,91746.2917365407,224.5843389162526,0.0,3.444432423173443,12.56798516938914,-9.123552746215697
235.425,medium_risk,no_fallow,92029.1934655748,91751.7345210841,223.5255416696536,0.0,2.6805780766167797,12.568730756312892,-9.888152679696113
237.25,medium_risk,no_fallow,92040.89553728189,91756.62657607392,222.5558304212231,0.0,2.6805780766167797,12.569400900832045,-9.888822824215266
239.075,medium_risk,no_fallow,92052.65323938424,91761.82760474429,221.55569451706418,0.0,3.9272464763287376,12.570113370512919,-8.64286689418418
240.9,medium_risk,no_fallow,92064.7649530927,91768.9948295636,220.3619471673607,0.0,3.9272464763287376,12.571095182132002,-8.643848705803265
242.725,medium_risk,no_fallow,92076.87666680115,91776.16205438289,219.16819981765727,0.0,3.9272464763287376,12.572076993751082,-8.644830517422346
244.55,medium_risk,no_fallow,92089.08663793911,91783.44010445724,217.97356821799139,0.0,4.018335727058741,12.573073986911952,-8.554738259853211
246.375,medium_risk,no_fallow,92101.3457377918,91790.77356715914,216.7784944933443,0.0,4.018335727058741,12.574078570843719,-8.555742843784978
248.2,medium_risk,no_fallow,92113.67211430991,91797.74828780755,215.64612321210475,0.0,3.0231950993072334,12.575034012028434,-9.5518389127212
250.025,medium_risk,no_fallow,92126.27180228125,91803.26561886379,214.76848060720812,0.0,3.0231950993072334,12.575789810803261,-9.552594711496027
251.85,medium_risk,no_fallow,92138.87149025258,91808.78294992002,213.8908380023115,0.0,3.0231950993072334,12.576545609578085,-9.553350510270851
253.675,medium_risk,no_fallow,92151.56064649372,91816.10304923341,212.78910374942552,0.0,4.37935232084299,12.577548362908688,-8.198196042065698
255.5,medium_risk,no_fallow,92164.28316378461,91824.09536721895,211.60380989898417,0.0,4.37935232084299,12.578643200988898,-8.199290880145908
257.325,medium_risk,no_fallow,92177.05849142911,91831.35983059839,210.53807824419548,0.0,2.841029474325714,12.579638332958686,-9.738608858632972
259.15,medium_risk,no_fallow,92189.9847057982,91836.54470938904,209.81395286269998,0.0,2.841029474325714,12.580348590327267,-9.739319116001553
260.975,medium_risk,no_fallow,92202.91092016728,91841.72958817969,209.08982748120445,0.0,2.841029474325714,12.58105884769585,-9.740029373370136
262.8,medium_risk,no_fallow,92215.98745185461,91849.59867949107,208.0168691640536,0.0,4.702512472439696,12.582136805409737,-7.8796243329700415
264.625,medium_risk,no_fallow,92229.10391157959,91858.18076475327,206.85125209836926,0.0,4.702512472439696,12.583312433527846,-7.88079996108815
266.45,medium_risk,no_fallow,92242.21826654514,91865.8243021692,205.84553167207912,0.0,3.1003549266397625,12.584359493447838,-9.484004566808075
268.275,medium_risk,no_fallow,92255.32816913497,91871.48244991031,205.1780541368151,0.0,3.1003549266397625,12.585134582179496,-9.484779655539732
270.1,medium_risk,no_fallow,92268.43807172481,91877.14059765144,204.51057660155104,0.0,3.1003549266397625,12.585909670911157,-9.485554744271393
271.925,medium_risk,no_fallow,92281.49293400654,91882.17161736939,203.98492495096588,0.0,2.6969610820763577,12.586598851694438,-9.88963776961808
273.75,medium_risk,no_fallow,92294.53822406077,91887.09357134417,203.48393867162923,0.0,2.6969610820763577,12.587273091964956,-9.890312009888598
275.575,medium_risk,no_fallow,92307.74504055647,91893.76511997342,202.7498227230566,0.0,5.20190437878613,12.588187002736086,-7.386282623949956
277.4,medium_risk,no_fallow,92321.21238357067,91903.25859546471,201.63969117894212,0.0,5.20190437878613,12.589487478830783,-7.387583100044653
279.225,medium_risk,no_fallow,92334.67972658489,91912.75207095599,200.5295596348276,0.0,5.20190437878613,12.59078795492548,-7.388883576139349
281.05,medium_risk,no_fallow,92347.81247110471,91918.86299805071,200.04559791739504,0.0,3.173126739973864,12.591625068226126,-9.418498328252262
282.875,medium_risk,no_fallow,92360.9135644156,91924.65395435116,199.62086848086486,0.0,3.173126739973864,12.592418349911119,-9.419291609937256
284.7,medium_risk,no_fallow,92373.98886984521,91930.47918021347,199.25077644490722,0.0,3.2153768847232786,12.593216326056641,-9.377839441333363
286.525,medium_risk,no_fallow,92387.03194042319,91936.3472430281,198.9489811596653,0.0,3.2153768847232786,12.594020170277823,-9.378643285554544
288.35,medium_risk,no_fallow,92400.07501100116,91942.2153058427,198.64718587442337,0.0,3.2153768847232786,12.594824014499002,-9.379447129775723
290.175,medium_risk,no_fallow,92413.41940047318,91952.1419592055,197.64462748439766,0.0,5.495563008543975,12.596183830028153,-7.100620821484178
292.0,medium_risk,no_fallow,92426.77141827166,91962.17136169609,196.62432825627616,0.0,5.495563008543975,12.597557720780289,-7.101994712236314
293.825,medium_risk,no_fallow,92439.90437749616,91970.6852656644,195.98656095813374,0.0,3.854996616223365,12.598724008995125,-8.74372739277176
295.65,medium_risk,no_fallow,92452.82362103878,91977.720634489,195.7219955428977,0.0,3.854996616223365,12.59968775814918,-8.744691141925815
297.475,medium_risk,no_fallow,92465.73562095361,91984.85346399136,195.43244099769393,0.0,5.2968806156475114,12.600664858081009,-7.3037842424334976
299.3,medium_risk,no_fallow,92478.45928654636,91994.5202711149,194.49316907332963,0.0,5.2968806156475114,12.60198907823492,-7.305108462587409
301.125,medium_risk,no_fallow,92491.18295213912,92004.18707823846,193.55389714896532,0.0,5.2968806156475114,12.603313298388832,-7.30643268274132
302.95,medium_risk,no_fallow,92503.73640792214,92012.64458978163,193.07651983350203,0.0,4.130079638737541,12.604471861613924,-8.474392222876382
304.775,medium_risk,no_fallow,92516.16035624123,92020.18198512233,192.9505840682895,0.0,4.130079638737541,12.605504381523607,-8.475424742786066
306.6,medium_risk,no_fallow,92528.55697838098,92027.7491939791,192.84344302855405,0.0,4.295483392348376,12.606540985476592,-8.311057593128215
308.425,medium_risk,no_fallow,92540.70424913398,92035.58845117014,192.90780385879688,0.0,4.295483392348376,12.607614856324679,-8.312131463976304
310.25,medium_risk,no_fallow,92552.851519887,92043.42770836118,192.97216468903972,0.0,4.295483392348376,12.608688727172765,-8.313205334824389
312.075,medium_risk,no_fallow,92564.68294168018,92051.72992366318,192.91723907344382,0.0,4.69838005620591,12.609826016940163,-7.911445960734253
313.9,medium_risk,no_fallow,92576.32856996758,92060.30446726576,192.79214496029573,0.0,4.69838005620591,12.611000611954214,-7.912620555748304
315.725,medium_risk,no_fallow,92587.88773368309,92068.77355082832,192.85443702278315,0.0,4.3383268110356354,12.612160760387443,-8.273833949351808
317.55,medium_risk,no_fallow,92598.9946211765,92076.69099725845,193.89690292705603,0.0,4.3383268110356354,12.6132453420902,-8.274918531054565
319.375,medium_risk,no_fallow,92610.1015086699,92084.6084436886,194.93936883132895,0.0,4.3383268110356354,12.61432992379296,-8.276003112757325
321.2,medium_risk,no_fallow,92620.86788002106,92093.64822678683,195.42834833583825,0.0,5.2278500019828575,12.615568250244772,-7.387718248261915
323.025,medium_risk,no_fallow,92631.48223523729,92103.18905304043,195.67023569759596,0.0,5.2278500019828575,12.616875212745267,-7.3890252107624095
324.85,medium_risk,no_fallow,92641.92667873911,92112.84517220999,196.12085832709153,0.0,5.512133904255295,12.61819796879589,-7.106064064540595
326.675,medium_risk,no_fallow,92651.77643124049,92122.90481658524,197.30205439366955,0.0,5.512133904255295,12.619576002271954,-7.107442098016659
328.5,medium_risk,no_fallow,92661.62618374189,92132.96446096052,198.48325046024755,0.0,5.512133904255295,12.620954035748017,-7.108820131492722
330.325,medium_risk,no_fallow,92671.03366323761,92143.60482344615,199.2759042908333,0.0,5.934664036210163,12.622411619650158,-6.687747583439996
332.15,medium_risk,no_fallow,92680.29613519048,92154.43558531223,199.9411672243724,0.0,5.934664036210163,12.623895285659211,-6.6892312494490485
333.975,medium_risk,no_fallow,92689.31285725458,92165.66587884253,200.8331633770638,0.0,6.70564830784497,12.625433682033224,-5.919785374188254
335.8,medium_risk,no_fallow,92697.7098622079,92177.90368700435,202.296921560661,0.0,6.70564830784497,12.627110094110186,-5.921461786265216
337.625,medium_risk,no_fallow,92706.10686716122,92190.14149516617,203.76067974425814,0.0,6.70564830784497,12.628786506187149,-5.923138198342179
339.45,medium_risk,no_fallow,92713.70191936521,92203.70165887967,205.6160672183439,0.0,7.5949035978939925,12.630644062860231,-5.0357404649662385
341.275,medium_risk,no_fallow,92721.11470958072,92217.56235794582,207.56046134935883,0.0,7.5949035978939925,12.632542788759702,-5.037639190865709
343.1,medium_risk,no_fallow,92728.20246456275,92231.8266344028,209.51170182727324,0.0,8.234625098000835,12.634496799233261,-4.399871701232426
344.925,medium_risk,no_fallow,92734.67497428141,92246.85482520664,211.4759014618186,0.0,8.234625098000835,12.63655545550776,-4.4019303575069255
346.75,medium_risk,no_fallow,92741.14748400006,92261.8830160105,213.44010109636395,0.0,8.234625098000835,12.638614111782262,-4.403989013781427
348.575,medium_risk,no_fallow,92746.71502184162,92278.68764639975,215.80224250657452,0.0,9.345114053572296,12.640916115945172,-3.2958020623728768
350.4,medium_risk,no_fallow,92752.15509885541,92295.74247954752,218.2204320542027,0.0,9.345114053572296,12.643252394458566,-3.29813834088627
352.225,medium_risk,no_fallow,92757.13700207489,92314.46265251152,221.05615272640023,0.0,11.584923519976568,12.645816801713908,-1.0608932817373393
354.05,medium_risk,no_fallow,92761.45247068448,92335.60513793548,224.4991913979711,0.0,11.584923519976568,12.648713032593902,-1.0637895126173333
355.875,medium_risk,no_fallow,92765.76793929408,92356.74762335944,227.94223006954198,0.0,11.584923519976568,12.651609263473897,-1.0666857434973291
357.7,medium_risk,no_fallow,92768.95260448923,92383.45493681845,232.63454638618907,0.0,14.834750995390406,12.655267799564173,2.179483195826233
359.525,medium_risk,no_fallow,92772.06287472289,92410.52835738503,237.4090520215912,0.0,14.834750995390406,12.65897648731302,2.175774508077387
361.35,medium_risk,no_fallow,92774.78792783836,92440.13308093713,242.61361690448314,0.0,17.7912836821388,12.6630319288955,5.128251753243301
363.175,medium_risk,no_fallow,92777.07707737268,92472.60217365704,248.30482777795527,0.0,17.7912836821388,12.667479749816035,5.123803932322765
0.0,high_risk,optimal_fallow,63458.3399849787,62455.67192153713,133.6504913764919,0.0,-2.228335775777938,8.555571496100978,-10.783907271878915
1.825,high_risk,optimal_fallow,63428.5472838121,62451.60520874633,143.139962732664,20.075,117.04172597516349,8.665544632537586,108.3761813426259
3.65,high_risk,optimal_fallow,63398.7545826455,62447.53849595554,152.62943408883612,40.15,14.50308815082454,8.71876026745013,5.784327883374411
5.475,high_risk,optimal_fallow,63393.19244623194,62467.73733001294,162.78756785382438,48.59907407407407,11.514583156612025,8.736889201175464,2.777693955436561
7.3,high_risk,optimal_fallow,63409.043367041995,62509.380135703635,173.53661258474324,46.774074074074065,11.514583156612025,8.736889201175464,2.777693955436561
9.125,high_risk,optimal_fallow,63424.8949124518,62551.625527748896,184.09092728499857,44.94907407407407,11.514583156612025,8.736889201175464,2.777693955436561
10.95,high_risk,optimal_fallow,63440.75595177788,62603.03023238367,191.68534551916795,43.124074074074066,11.514583156612025,8.736889201175464,2.777693955436561
12.775,high_risk,optimal_fallow,63456.61699110396,62654.43493701845,199.27976375333736,41.29907407407407,11.514583156612025,8.736889201175464,2.777693955436561
14.6,high_risk,optimal_fallow,63472.48373605859,62706.46369308278,206.3074439997088,39.47407407407407,11.514583156612025,8.736889201175464,2.777693955436561
16.425,high_risk,optimal_fallow,63488.35440363284,62758.921484504914,212.9454918794691,37.649074074074065,11.514583156612025,8.736889201175464,2.777693955436561
18.25,high_risk,optimal_fallow,63504.22628105063,62831.273517715024,223.1916872580319,35.82407407407407,11.514583156612025,8.736889201175464,2.777693955436561
20.075,high_risk,optimal_fallow,63520.106748357546,63044.8746676197,259.0557298780922,33.99907407407407,3.1095733381675457,8.736889201175464,-5.627315863007918
21.9,high_risk,optimal_fallow,63535.98721566447,63258.47581752437,294.91977249815255,32.17407407407407,11.514583156612025,8.736889201175464,2.777693955436561
23.725,high_risk,optimal_fallow,63551.874099101515,63352.24202713879,308.3705282660648,30.349074074074068,11.514583156612025,8.736889201175464,2.777693955436561
25.55,high_risk,optimal_fallow,63567.7643721922,63382.699211694206,309.98030230076677,28.52407407407407,11.514583156612025,8.736889201175464,2.777693955436561
27.375,high_risk,optimal_fallow,63583.65646229003,63412.32618861374,311.37218637682344,26.69907407407407,11.514583156612025,8.736889201175464,2.777693955436561
29.2,high_risk,optimal_fallow,63599.5565472193,63438.300251935376,311.80535463484085,24.87407407407407,11.514583156612025,8.736889201175464,2.777693955436561
31.025,high_risk,optimal_fallow,63615.45663214857,63464.274315257004,312.23852289285827,23.04907407407407,11.514583156612025,8.736889201175464,2.777693955436561
32.85,high_risk,optimal_fallow,63631.36374717703,63490.07403097823,312.42049168775236,21.224074074074068,11.514583156612025,8.736889201175464,2.777693955436561
34.675,high_risk,optimal_fallow,63647.27365000344,63515.8046088579,312.50284690244234,19.399074074074072,11.514583156612025,8.736889201175464,2.777693955436561
36.5,high_risk,optimal_fallow,63663.185978498856,63541.6533107291,312.54484264912793,17.57407407407407,11.514583156612025,8.736889201175464,2.777693955436561
38.325,high_risk,optimal_fallow,63679.10570528471,63567.86229077447,312.4637420184,15.749074074074066,11.514583156612025,8.736889201175464,2.777693955436561
40.15,high_risk,optimal_fallow,63695.025432070564,63594.07127081984,312.3826413876721,13.924074074074072,11.514583156612025,8.736889201175464,2.777693955436561
41.975,high_risk,optimal_fallow,63710.95280443181,63620.48181651068,312.2712965119308,12.09907407407407,11.514583156612025,8.736889201175464,2.777693955436561
43.8,high_risk,optimal_fallow,63726.88236124315,63646.949952385934,312.15131042332854,10.274074074074074,11.514583156612025,8.736889201175464,2.777693955436561
45.625,high_risk,optimal_fallow,63742.81495388637,63673.01835504446,312.0093215994179,8.44907407407407,11.514583156612025,8.736889201175464,2.777693955436561
47.45,high_risk,optimal_fallow,63758.75434679301,63698.191355297524,311.8180466484163,6.624074074074068,11.514583156612025,8.736889201175464,2.777693955436561
49.275,high_risk,optimal_fallow,63774.693739699636,63723.364355550584,311.62677169741477,4.799074074074073,11.514583156612025,8.736889201175464,2.777693955436561
51.1,high_risk,optimal_fallow,63790.64141901337,63745.04594534102,311.2921860322902,2.974074074074072,3.1095733381675457,8.736889201175464,-5.627315863007918
52.925,high_risk,optimal_fallow,63806.59068249317,63766.06005960184,310.93020273064207,1.1490740740740777,3.1095733381675457,8.736889201175464,-5.627315863007918
54.75,high_risk,optimal_fallow,63810.167255813496,63781.393009818705,310.0599071836822,0.0,3.1095733381675457,8.7371771246327,-5.627603786465154
56.575,high_risk,optimal_fallow,63792.7102558627,63787.067981160864,308.3254808196925,0.0,3.1095733381675457,8.737954517967243,-5.628381179799697
58.4,high_risk,optimal_fallow,63775.2532559119,63792.74295250302,306.5910544557027,0.0,3.1095733381675457,8.738731911301784,-5.629158573134238
60.225,high_risk,optimal_fallow,63743.58228575641,63770.66920266007,307.39538002307233,0.0,-13.761482514661491,8.735708109953435,-22.497190624614927
62.05,high_risk,optimal_fallow,63710.35362023603,63745.554497070814,308.4779249801799,0.0,-13.761482514661491,8.73226773932477,-22.493750253986263
63.875,high_risk,optimal_fallow,63678.55741031728,63728.723754151586,308.84970065358164,0.0,-3.256574862651194,8.729962158102959,-11.986537020754152
65.7,high_risk,optimal_fallow,63648.643856332106,63722.78050502725,308.2873224112555,0.0,-3.256574862651194,8.729148014387295,-11.985722877038489
67.525,high_risk,optimal_fallow,63618.730302346936,63716.83725590291,307.72494416892937,0.0,-3.256574862651194,8.728333870671632,-11.984908733322825
69.35,high_risk,optimal_fallow,63582.02936619775,63698.48103958417,307.1020616584835,0.0,-10.319801717211673,8.725819320490983,-19.045621037702656
71.175,high_risk,optimal_fallow,63545.06737688841,63679.64740145026,306.47685206080223,0.0,-10.319801717211673,8.72323937006168,-19.04304108727335
73.0,high_risk,optimal_fallow,63505.48629477961,63655.12940626836,305.81779937984004,0.0,-16.62710200333645,8.719880740584708,-25.34698274392116
74.825,high_risk,optimal_fallow,63463.220642551365,63624.78494511227,305.1240575385148,0.0,-16.62710200333645,8.715723965083873,-25.34282596842032
76.65,high_risk,optimal_fallow,63420.878135360676,63594.22410119293,304.4285454558801,0.0,-21.42902085906989,8.711537548108621,-30.14055840717851
78.475,high_risk,optimal_fallow,63375.49985715361,63555.11613812512,303.66310884152267,0.0,-21.42902085906989,8.706180292893853,-30.13520115196374
80.3,high_risk,optimal_fallow,63330.12157894655,63516.00817505732,302.8976722271652,0.0,-21.42902085906989,8.700823037679086,-30.129843896748977
82.125,high_risk,optimal_fallow,63284.25500923683,63473.93708565282,302.0927293872621,0.0,-24.351556424033316,8.695059874746963,-33.04661629878028
83.95,high_risk,optimal_fallow,63237.997806324995,63429.495495178955,301.25618156692263,0.0,-24.351556424033316,8.688971985640954,-33.040528409674266
85.775,high_risk,optimal_fallow,63191.83910866456,63384.88745146588,300.413705494375,0.0,-25.406954653105014,8.682861294721354,-34.08981594782637
87.6,high_risk,optimal_fallow,63146.721752233185,63338.519759223964,299.508559327055,0.0,-25.406954653105014,8.676509556058079,-34.0834642091631
89.425,high_risk,optimal_fallow,63101.60439580181,63292.15206698205,298.6034131597351,0.0,-25.406954653105014,8.670157817394802,-34.07711247049981
91.25,high_risk,optimal_fallow,63058.15145336733,63246.362577949076,297.65794120666766,0.0,-24.89370029776949,8.66388528465056,-33.55758558242005
93.075,high_risk,optimal_fallow,63015.73044761092,63200.93157490565,296.6874672664368,0.0,-24.89370029776949,8.657661859576118,-33.55136215734561
94.9,high_risk,optimal_fallow,62973.85863688071,63155.947083099076,295.70797484756696,0.0,-23.24222038062386,8.651499600424533,-31.893719981048392
96.725,high_risk,optimal_fallow,62935.14469755108,63113.53003090444,294.6766261765235,0.0,-23.24222038062386,8.645689045329377,-31.887909425953236
98.55,high_risk,optimal_fallow,62896.43075822145,63071.112978709796,293.64527750547995,0.0,-23.24222038062386,8.639878490234219,-31.88209887085808
100.375,high_risk,optimal_fallow,62860.61689296458,63031.613599038224,292.57568618112623,0.0,-20.887734957277587,8.634467616306607,-29.522202573584195
102.2,high_risk,optimal_fallow,62826.17397181482,62993.49348274119,291.4880165115713,0.0,-20.887734957277587,8.629245682567287,-29.516980639844874
104.025,high_risk,optimal_fallow,62792.666200975065,62956.403507690775,290.38960356128945,0.0,-18.198244514871885,8.62416486406723,-26.822409378939113
105.85,high_risk,optimal_fallow,62762.678996008275,62923.19171145114,289.2507453188593,0.0,-18.198244514871885,8.619615302938513,-26.817859817810398
107.675,high_risk,optimal_fallow,62732.691791041485,62889.979915211494,288.1118870764291,0.0,-18.198244514871885,8.615065741809795,-26.81331025668168
109.5,high_risk,optimal_fallow,62705.92596094523,62860.49128343782,286.93855247555007,0.0,-15.444122855117906,8.611026203210661,-24.055149058328567
111.325,high_risk,optimal_fallow,62680.287612053646,62832.30575922722,285.75315114921386,0.0,-15.444122855117906,8.607165172496881,-24.05128802761479
113.15,high_risk,optimal_fallow,62655.76794413936,62805.43144088644,284.55640170831646,0.0,-12.798850739197329,8.60348375902554,-21.40233449822287
114.975,high_risk,optimal_fallow,62634.24837520965,62782.073538287405,283.3292186874594,0.0,-12.798850739197329,8.600284046340741,-21.39913478553807
116.8,high_risk,optimal_fallow,62612.72880627994,62758.71563568837,282.1020356666024,0.0,-12.798850739197329,8.597084333655943,-21.39593507285327
118.625,high_risk,optimal_fallow,62594.22332597965,62738.92482266081,280.84495227246435,0.0,-10.363156279432756,8.594373263378195,-18.957529542810953
120.45,high_risk,optimal_fallow,62576.45977518812,62720.01206245085,279.5805087864417,0.0,-10.363156279432756,8.591782474308337,-18.954938753741093
122.275,high_risk,optimal_fallow,62559.821505008455,62702.42851873984,278.30509443996834,0.0,-8.178142856484218,8.58937376969039,-16.767516626174608
124.1,high_risk,optimal_fallow,62545.433796052486,62687.50340802676,277.0077383725934,0.0,-8.178142856484218,8.58732923397627,-16.765472090460488
125.925,high_risk,optimal_fallow,62531.04608709651,62672.578297313674,275.71038230521845,0.0,-8.178142856484218,8.585284698262148,-16.763427554746364
127.75,high_risk,optimal_fallow,62519.25032471294,62660.68680756045,274.3875857604618,0.0,-6.25467281540102,8.583655727063077,-14.838328542464097
129.575,high_risk,optimal_fallow,62507.86186821933,62649.27202967234,273.06079142640226,0.0,-6.25467281540102,8.582092058859226,-14.836764874260247
131.4,high_risk,optimal_fallow,62497.51272704767,62639.06526774798,271.72393760712436,0.0,-4.579171221847589,8.580693872294246,-13.159865094141836
133.225,high_risk,optimal_fallow,62488.7550374628,62630.70828026811,270.37168020110585,0.0,-4.579171221847589,8.579549079488784,-13.158720301336373
135.05,high_risk,optimal_fallow,62479.997347877914,62622.35129278824,269.0194227950873,0.0,-4.579171221847589,8.578404286683321,-13.157575508530911
136.875,high_risk,optimal_fallow,62473.372669017524,62616.44559639357,267.6466261619172,0.0,-3.1285441686865507,8.577595287177202,-11.706139455863752
138.7,high_risk,optimal_fallow,62466.9186310151,62610.73600328572,266.272186390575,0.0,-3.1285441686865507,8.576813151135031,-11.705357319821582
140.525,high_risk,optimal_fallow,62461.38512202736,62606.07004343937,264.888988220221,0.0,-1.8766479201475614,8.57617397855334,-10.452821898700902
142.35,high_risk,optimal_fallow,62456.946296192225,62602.64516098511,263.4953746564477,0.0,-1.8766479201475614,8.575704816573303,-10.452352736720865
144.175,high_risk,optimal_fallow,62452.50747035709,62599.22027853084,262.10176109267445,0.0,-1.8766479201475614,8.575235654593266,-10.451883574740828
146.0,high_risk,optimal_fallow,62449.80129070277,62597.74078887288,260.6913767849682,0.0,-0.7973546564429894,8.575032984777108,-9.372387641220097
147.825,high_risk,optimal_fallow,62447.11676912572,62596.28561662487,259.2807828429629,0.0,-0.7973546564429894,8.574833646112996,-9.372188302555985
149.65,high_risk,optimal_fallow,62445.22104994226,62595.71633509619,257.86278032105895,0.0,0.1388116614425024,8.574755662341945,-8.435944000899442
151.475,high_risk,optimal_fallow,62444.05779012427,62595.969666378325,256.43789840353503,0.0,0.1388116614425024,8.574790365257305,-8.435978703814802
153.3,high_risk,optimal_fallow,62442.96138146558,62596.29613793648,255.01241625754966,0.0,0.9503681488036908,8.57483508738856,-7.62446693858487
