t,Q,xi,V,Vtilde,tau_star,d_star,W,fallow_foc
10.95,0.75,0.5,56641.164027684776,57511.06985275914,336.0673310496735,8.19024390243902,1.0258179559868331e8,-240.95132805047962
12.775,0.75,0.5,56661.73592571659,57085.7114465302,334.54687210511366,15.490243902439023,1.0259056236579779e8,-240.89305977565374
14.6,0.75,0.5,56682.3078237484,56660.35304030126,333.02641316055383,22.79024390243902,1.0259932913291226e8,-240.83479150082786
16.425,0.75,0.5,56702.87972178021,56234.994634072325,331.505954215994,30.09024390243902,1.0260809590002674e8,-240.77652322600196
18.25,0.75,0.5,56728.992895202864,56028.36693539115,330.7026945709126,35.164634146341456,1.0261524789254208e8,250.64679615507455
20.075,0.75,0.5,56772.28402233711,56499.80443010801,332.1227527542145,33.33963414634146,1.0261739408380009e8,250.5822156763462
21.9,0.75,0.5,56815.575149471355,56971.24192482486,333.5428109375163,31.514634146341457,1.0261954027505812e8,250.5176351976179
23.725,0.75,0.5,56858.86627660561,57442.679419541724,334.9628691208182,29.689634146341458,1.0262168646631613e8,250.45305471888955
25.55,0.75,0.5,56902.15740373985,57914.116914258586,336.3829273041201,27.86463414634146,1.0262383265757416e8,250.3884742401612
27.375,0.75,0.5,56936.06037048373,58114.27439724555,337.76612054830235,26.03963414634146,1.0262289156532745e8,-155.93960143059132
29.2,0.75,0.5,56953.69052588429,57844.21319323403,339.08541456467736,24.21463414634146,1.0261659918167254e8,-155.9026067451103
31.025,0.75,0.5,56971.32068128485,57574.15198922251,340.4047085810524,22.38963414634146,1.0261030679801765e8,-155.86561205962926
32.85,0.75,0.5,56988.95083668541,57304.090785210996,341.72400259742744,20.564634146341458,1.0260401441436274e8,-155.82861737414825
34.675,0.75,0.5,57006.580992085976,57034.02958119948,343.04329661380245,18.739634146341462,1.0259772203070785e8,-155.79162268866722
36.5,0.75,0.5,57024.6623689968,56916.39195872977,341.9216035704276,16.91463414634146,1.0258381855125496e8,15.44002200521501
38.325,0.75,0.5,57043.2175284934,56958.799096878975,338.23687411431524,15.089634146341456,1.0256192342121416e8,15.43421280820827
40.15,0.75,0.5,57061.77268798999,57001.20623502817,334.55214465820296,13.26463414634146,1.0254002829117337e8,15.428403611201531
41.975,0.75,0.5,57080.327847486595,57043.61337317737,330.8674152020907,11.439634146341458,1.0251813316113259e8,15.42259441419479
43.8,0.75,0.5,57098.88300698319,57086.02051132657,327.1826857459784,9.614634146341462,1.024962380310918e8,15.416785217188053
45.625,0.75,0.5,57107.430886730086,57117.11744900636,326.58668277754714,7.789634146341459,1.0246834614165267e8,5.2488383655387505
47.45,0.75,0.5,57109.57410743717,57140.97585838572,327.9674647612318,5.964634146341457,1.0243661632619861e8,5.245570090281304
49.275,0.75,0.5,57111.71732814425,57164.83426776508,329.34824674491637,4.1396341463414625,1.0240488651074454e8,5.242301815023857
51.1,0.75,0.5,57113.860548851335,57188.692677144434,330.72902872860095,2.3146341463414606,1.0237315669529048e8,5.239033539766411
52.925,0.75,0.5,57116.00376955842,57212.551086523796,332.1098107122856,0.48963414634146574,1.0234142687983641e8,5.235765264508965
54.75,0.75,0.5,57149.3460004011,57224.68963981464,331.640657302614,2.670731707317072,1.0229864866145068e8,-3.5424107862464096
56.575,0.75,0.5,57194.1278682935,57232.530912539696,330.4931942487118,6.3207317073170755,1.0225181936199003e8,-3.543484933195047
58.4,0.75,0.5,57238.90973618591,57240.37218526475,329.34573119480956,9.970731707317064,1.0220499006252939e8,-3.544559080143684
60.225,0.75,0.5,57283.69160407831,57248.213457989805,328.1982681409074,13.620731707317066,1.0215816076306874e8,-3.5456332270923223
62.05,0.75,0.5,57328.47347197072,57256.05473071485,327.0508050870052,17.270731707317054,1.0211133146360809e8,-3.5467073740409587
63.875,0.75,0.5,57344.60983045758,57246.616648318464,325.76374487685695,16.24695121951219,1.0205525383357926e8,-14.636663957340815
65.7,0.75,0.5,57355.8355301892,57234.216390758396,324.45275372563793,14.421951219512188,1.0199759077545305e8,-14.634965291921628
67.525,0.75,0.5,57367.06122992083,57221.81613319833,323.1417625744189,12.596951219512185,1.0193992771732683e8,-14.63326662650244
69.35,0.75,0.5,57378.28692965245,57209.41587563826,321.83077142319996,10.771951219512196,1.0188226465920062e8,-14.631567961083254
71.175,0.75,0.5,57389.51262938407,57197.01561807819,320.51978027198095,8.946951219512194,1.0182460160107441e8,-14.629869295664067
73.0,0.75,0.5,57388.35400074813,57173.44657322992,318.70731707317077,7.121951219512193,1.0175530526672578e8,-20.89952119111639
74.825,0.75,0.5,57386.88576390299,57149.59830869944,316.8823170731707,5.296951219512191,1.0168571810047157e8,-20.89625430556427
76.65,0.75,0.5,57385.41752705785,57125.75004416896,315.05731707317074,3.4719512195121895,1.0161613093421738e8,-20.892987420012147
78.475,0.75,0.5,57383.94929021272,57101.90177963848,313.23231707317075,1.6469512195122018,1.0154654376796319e8,-20.889720534460025
80.3,0.75,0.5,57380.48300220241,57076.86982880695,311.4462415850624,0.0,1.0147666837969749e8,-27.53439264296697
82.125,0.75,0.5,57358.53474091431,57040.88877969074,310.020217831952,0.0,1.0140412693782529e8,-27.529463732129134
83.95,0.75,0.5,57336.5864796262,57004.90773057453,308.59419407884155,0.0,1.013315854959531e8,-27.524534821291297
85.775,0.75,0.5,57314.63821833811,56968.92668145832,307.1681703257311,0.0,1.0125904405408092e8,-27.51960591045346
87.6,0.75,0.5,57292.68995705,56932.9456323421,305.7421465726207,0.0,1.0118650261220872e8,-27.514676999615624
89.425,0.75,0.5,57243.74846894717,56896.264511346446,304.44215798706506,0.4006097560975522,1.0111317054525797e8,-29.25716799108115
91.25,0.75,0.5,57098.83106328082,56857.09424589056,303.59029444170443,2.2256097560975565,1.0103702736691673e8,-29.251802201292673
93.075,0.75,0.5,56953.91365761448,56817.92398043467,302.7384308963438,4.050609756097561,1.0096088418857548e8,-29.246436411504195
94.9,0.75,0.5,56808.996251948134,56778.75371497879,301.8865673509831,5.875609756097565,1.0088474101023424e8,-29.241070621715718
96.725,0.75,0.5,56664.078846281795,56739.5834495229,301.0347038056225,7.700609756097554,1.00808597831893e8,-29.23570483192724
98.55,0.75,0.5,56554.58823756517,56699.47874287833,300.19640920241835,8.279268292682922,1.0073471133904426e8,-30.729705703264056
100.375,0.75,0.5,56513.42073725157,56657.571899655595,299.38428327337317,6.4542682926829205,1.0066517702535965e8,-30.72396503980889
102.2,0.75,0.5,56472.25323693797,56615.66505643286,298.572157344328,4.629268292682919,1.0059564271167502e8,-30.718224376353717
104.025,0.75,0.5,56431.085736624365,56573.75821321012,297.76003141528287,2.8042682926829183,1.005261083979904e8,-30.712483712898546
105.85,0.75,0.5,56389.91823631077,56531.85136998739,296.9479054862377,0.9792682926829306,1.004565740843058e8,-30.70674304944338
107.675,0.75,0.5,56381.21866827265,56413.27583966824,294.9705362013157,0.0,1.0038828637586908e8,-121.34417454717158
109.5,0.75,0.5,56410.11354813247,56205.92604007957,291.64393776748386,0.0,1.0032144210508786e8,-121.31577046503614
111.325,0.75,0.5,56439.00842799229,55998.5762404909,288.31733933365194,0.0,1.0025459783430664e8,-121.28736638290071
113.15,0.75,0.5,56467.9033078521,55791.226440902225,284.99074089982,0.0,1.0018775356352541e8,-121.25896230076528
114.975,0.75,0.5,56496.79818771192,55583.87664131355,281.6641424659881,0.0,1.0012090929274419e8,-121.23055821862984
116.8,0.75,0.5,56502.751719239284,55495.63429940184,279.7031436151703,0.0,1.0006028630046232e8,-9.725187926238647
118.625,0.75,0.5,56492.45512903117,55491.75974001131,278.70944446898756,0.0,1.000040700471175e8,-9.724657164678298
120.45,0.75,0.5,56482.15853882305,55487.885180620775,277.71574532280476,0.0,9.994785379377268e7,-9.724126403117953
122.275,0.75,0.5,56471.86194861493,55484.010621230234,276.722046176622,0.0,9.989163754042786e7,-9.723595641557605
124.1,0.75,0.5,56461.56535840682,55480.1360618397,275.7283470304392,0.0,9.983542128708304e7,-9.723064879997256
125.925,0.75,0.5,56436.54028392136,55675.79858629089,275.80627214343843,2.581707317073155,9.978590210488945e7,144.82775012630356
127.75,0.75,0.5,56405.42066421769,55954.028179917965,276.32762798437506,6.231707317073164,9.973915412455153e7,144.78963648334093
129.575,0.75,0.5,56374.30104451401,56232.25777354504,276.84898382531173,9.881707317073143,9.969240614421362e7,144.75152284037833
131.4,0.75,0.5,56343.18142481034,56510.48736717212,277.37033966624836,13.531707317073181,9.964565816387571e7,144.71340919741573
133.225,0.75,0.5,56312.06180510666,56788.7169607992,277.891695507185,17.181707317073162,9.95989101835378e7,144.6752955544531
135.05,0.75,0.5,56317.09117888816,56686.04362894306,276.4377872235504,16.291463414634123,9.955898081135416e7,-106.99508674193592
136.875,0.75,0.5,56329.56299250483,56504.949106546264,274.5772069142688,14.466463414634134,9.952045527026111e7,-106.97027927311444
138.7,0.75,0.5,56342.0348061215,56323.85458414946,272.7166266049872,12.641463414634146,9.948192972916807e7,-106.94547180429296
140.525,0.75,0.5,56354.50661973817,56142.76006175267,270.85604629570554,10.816463414634129,9.944340418807502e7,-106.92066433547149
142.35,0.75,0.5,56366.97843335484,55961.66553935587,268.99546598642394,8.99146341463414,9.940487864698197e7,-106.89585686665
144.175,0.75,0.5,56374.927313574226,55972.8154256251,269.9444334734827,7.1664634146341255,9.937622459927058e7,3.8440383762859387
146.0,0.75,0.5,56382.6442484912,55993.82399951823,271.0374803347128,5.3414634146341395,9.934807678198901e7,3.841160489451264
147.825,0.75,0.5,56390.36118340817,56014.83257341135,272.13052719594293,3.5164634146341545,9.931992896470743e7,3.838282602616589
149.65,0.75,0.5,56398.07811832514,56035.84114730448,273.2235740571731,1.69146341463414,9.929178114742588e7,3.835404715781914
151.475,0.75,0.5,56403.41516850484,56054.1228826196,274.1723507338152,0.0,9.926346637193744e7,-16.58726067235255
153.3,0.75,0.5,56378.6070120126,56037.86466261321,273.2937050723433,0.0,9.923303679249538e7,-16.58503351892702
155.125,0.75,0.5,56353.798855520356,56021.606442606826,272.4150594108714,0.0,9.920260721305335e7,-16.582806365501487
156.95,0.75,0.5,56328.990699028116,56005.348222600434,271.53641374939946,0.0,9.917217763361129e7,-16.580579212075953
158.775,0.75,0.5,56304.18254253587,55989.09000259404,270.65776808792754,0.0,9.914174805416924e7,-16.57835205865042
160.6,0.75,0.5,56277.471546592176,55976.92533988316,269.82087242407465,0.0,9.911119089863457e7,-5.0810795627064955
162.425,0.75,0.5,56242.91133791123,55981.64660101618,269.15619550040026,0.0,9.908010749171785e7,-5.081726310806909
164.25,0.75,0.5,56208.351129230294,55986.367862149214,268.4915185767259,0.0,9.904902408480112e7,-5.082373058907324
166.075,0.75,0.5,56173.79092054935,55991.08912328225,267.8268416530516,0.0,9.90179406778844e7,-5.083019807007741
167.9,0.75,0.5,56139.230711868404,55995.81038441528,267.16216472937725,0.0,9.898685727096768e7,-5.083666555108156
169.725,0.75,0.5,56107.22818888876,55980.2788614397,266.9788796058565,0.0,9.89488146953669e7,-40.08108156051803
171.55,0.75,0.5,56080.7345274196,55921.125957307115,267.83243835958973,0.0,9.889578314106199e7,-40.07297842296562
173.375,0.75,0.5,56054.24086595044,55861.97305317453,268.6859971133229,0.0,9.884275158675708e7,-40.06487528541321
175.2,0.75,0.5,56027.74720448128,55802.820149041945,269.53955586705615,0.0,9.878972003245217e7,-40.0567721478608
177.025,0.75,0.5,56001.25354301212,55743.66724490936,270.39311462078933,0.0,9.873668847814727e7,-40.04866901030839
178.85,0.75,0.5,55995.95391665445,55710.31448141451,271.3312705174948,0.0,9.868845305994228e7,-7.843011366992657
180.675,0.75,0.5,56017.735557383676,55709.9285642901,272.37752276355366,0.0,9.864634603786497e7,-7.84295850163315
182.5,0.75,0.5,56039.51719811291,55709.5426471657,273.42377500961254,0.0,9.860423901578766e7,-7.842905636273642
184.325,0.75,0.5,56061.298838842136,55709.156730041286,274.47002725567137,0.0,9.856213199371034e7,-7.842852770914133
186.15,0.75,0.5,56083.08047957136,55708.770812916875,275.51627950173025,0.0,9.852002497163303e7,-7.842799905554625
187.975,0.75,0.5,56134.04640587203,55678.83302817117,281.0945121951219,5.118902439024422,9.849942668593611e7,-36.704132370377756
189.8,0.75,0.5,56207.85220783729,55625.76769485227,290.21951219512204,14.243902439024506,9.849566132436296e7,-36.69686314663544
191.625,0.75,0.5,56281.65800980256,55572.702361533375,299.3445121951219,23.368902439024446,9.84918959627898e7,-36.689593922893124
193.45,0.75,0.5,56355.46381176782,55519.63702821448,308.46951219512187,32.49390243902439,9.848813060121666e7,-36.68232469915081
195.275,0.75,0.5,56429.269613733086,55466.57169489558,317.5945121951219,41.61890243902447,9.84843652396435e7,-36.6750554754085
197.1,0.75,0.5,56462.315593771156,55473.0273864459,319.24146341463404,43.265853658536585,9.849575906019448e7,11.080655479521823
198.925,0.75,0.5,56476.43737077159,55507.11783954264,317.41646341463405,41.44085365853657,9.851419107244593e7,11.075985554440079
200.75,0.75,0.5,56490.55914777204,55541.20829263938,315.5914634146341,39.61585365853658,9.85326230846974e7,11.071315629358335
202.575,0.75,0.5,56504.68092477248,55575.298745736116,313.76646341463413,37.79085365853659,9.855105509694885e7,11.066645704276588
204.4,0.75,0.5,56518.802701772926,55609.38919883286,311.94146341463414,35.965853658536574,9.85694871092003e7,11.061975779194842
206.225,0.75,0.5,56532.93834858077,55639.54271687043,310.1164634146342,34.140853658536585,9.85941595989207e7,8.377656909127738
208.05,0.75,0.5,56547.077357766175,55668.741826408805,308.29146341463417,32.31585365853657,9.862034493166387e7,8.373657031108783
209.875,0.75,0.5,56561.21636695158,55697.940935947176,306.4664634146342,30.49085365853658,9.864653026440704e7,8.369657153089827
211.7,0.75,0.5,56575.35537613698,55727.140045485554,304.6414634146342,28.66585365853659,9.86727155971502e7,8.365657275070872
213.525,0.75,0.5,56589.49438532238,55756.33915502393,302.8164634146342,26.840853658536574,9.869890092989337e7,8.361657397051916
215.35,0.75,0.5,56603.649385413206,55782.193138935894,300.9914634146342,25.015853658536585,9.872785927314077e7,6.3804639791728786
217.175,0.75,0.5,56617.80564794393,55807.78303398262,299.16646341463417,23.190853658536568,9.875703653827009e7,6.376958514097985
219.0,0.75,0.5,56631.96191047467,55833.37292902935,297.3414634146342,21.36585365853658,9.87862138033994e7,6.37345304902309
220.825,0.75,0.5,56646.118173005394,55858.96282407607,295.5164634146342,19.54085365853659,9.88153910685287e7,6.369947583948196
222.65,0.75,0.5,56660.27527817553,55884.404457954304,293.69146341463414,17.715853658536574,9.884465281374621e7,4.7010630017175
224.475,0.75,0.5,56674.44881481424,55906.954999046924,291.86646341463415,15.890853658536585,9.88755619206835e7,4.697973886499334
226.3,0.75,0.5,56688.62235145295,55929.50554013955,290.04146341463417,14.065853658536568,9.89064710276208e7,4.694884771281165
228.125,0.75,0.5,56702.795888091656,55952.05608123217,288.2164634146342,12.24085365853658,9.893738013455811e7,4.6917956560629985
229.95,0.75,0.5,56716.96942473036,55974.60662232479,286.3914634146342,10.41585365853659,9.896828924149542e7,4.688706540844831
231.775,0.75,0.5,56731.065679115956,55996.823652107225,284.58681949847147,8.590853658536574,9.899896333921105e7,3.6152941322407637
233.6,0.75,0.5,56744.78656255785,56017.42076981159,282.8810479895186,6.765853658536589,9.902849596356432e7,3.612472609267562
235.425,0.75,0.5,56758.50744599974,56038.01788751596,281.17527648056574,4.940853658536574,9.90580285879176e7,3.6096510862943614
237.25,0.75,0.5,56772.22832944164,56058.61500522032,279.4695049716129,3.1158536585365884,9.908756121227087e7,3.6068295633211616
239.075,0.75,0.5,56785.94921288353,56079.21212292469,277.76373346266,1.2908536585366024,9.911709383662415e7,3.60400804034796
240.9,0.75,0.5,56800.9112902236,56098.45752929082,276.2489743395803,0.0,9.914676914907515e7,1.0707705478005378
242.725,0.75,0.5,56818.87291948425,56114.43629992288,275.19582848236075,0.0,9.917678929109569e7,1.0685816751112132
244.55,0.75,0.5,56836.834548744904,56130.41507055494,274.1426826251412,0.0,9.920680943311623e7,1.0663928024218912
246.375,0.75,0.5,56854.796178005556,56146.393841187,273.0895367679217,0.0,9.923682957513677e7,1.0642039297325683
248.2,0.75,0.5,56872.75780726621,56162.37261181905,272.0363909107021,0.0,9.92668497171573e7,1.0620150570432454
250.025,0.75,0.5,56889.692457041405,56175.84103570581,270.987664927992,0.0,9.929586264367011e7,-2.2572905790226034
251.85,0.75,0.5,56905.177253425376,56185.76544065802,269.94517876811886,0.0,9.932345361887792e7,-2.258650086550304
253.675,0.75,0.5,56920.66204980935,56195.689845610235,268.9026926082457,0.0,9.935104459408572e7,-2.2600095940780047
255.5,0.75,0.5,56936.14684619332,56205.614250562445,267.8602064483725,0.0,9.937863556929353e7,-2.2613691016057045
257.325,0.75,0.5,56951.63164257728,56215.538655514654,266.81772028849934,0.0,9.940622654450133e7,-2.2627286091334042
259.15,0.75,0.5,56966.5152811677,56224.3628600098,265.43658956985087,0.0,9.94345996875545e7,-3.3874297763611487
260.975,0.75,0.5,56980.87973802733,56232.23689138295,263.7629930958964,0.0,9.94636483392014e7,-3.3885084107958257
262.8,0.75,0.5,56995.24419488696,56240.11092275609,262.089396621942,0.0,9.94926969908483e7,-3.3895870452305026
264.625,0.75,0.5,57009.60865174659,56247.984954129235,260.41580014798757,0.0,9.95217456424952e7,-3.3906656796651804
266.45,0.75,0.5,57023.97310860622,56255.858985502375,258.74220367403314,0.0,9.955079429414211e7,-3.3917443140998573
